Time;long;latti
446785;19,026688735374517;47,479887546973806
446840;19,026688735374517;47,479887546973806
447717;19,02669714927358;47,47991068719386
447737;19,02669714927358;47,47991068719386
448764;19,026700643910416;47,4799305589754
448777;19,026700643910416;47,4799305589754
449728;19,02670263684048;47,47994858334905
449757;19,02670263684048;47,47994858334905
450760;19,02670488140878;47,479967064244015
450782;19,02670488140878;47,479967064244015
451738;19,026704043895055;47,47998343941179
451746;19,026704043895055;47,47998343941179
452755;19,02670321597643;47,47999885154111
452778;19,02670321597643;47,47999885154111
453819;19,026703793538708;47,48001556002063
453839;19,026703793538708;47,48001556002063
454734;19,026707720032835;47,480031789468775
454735;19,026707720032835;47,480031789468775
455763;19,02670739603436;47,480045765650075
455776;19,02670739603436;47,480045765650075
456767;19,026705940096104;47,48006088035998
456768;19,026705940096104;47,48006088035998
457748;19,02670368661284;47,48007500674211
457823;19,02670368661284;47,48007500674211
458762;19,026703521302267;47,48009090963788
458779;19,026703521302267;47,48009090963788
459743;19,02670248344181;47,480106244409775
459754;19,02670248344181;47,480106244409775
460758;19,02670473719355;47,480122335139214
460778;19,02670473719355;47,480122335139214
461751;19,02670850216434;47,480134407262
461772;19,02670850216434;47,480134407262
462746;19,0267121793887;47,48014506439267
462754;19,0267121793887;47,48014506439267
466733;19,026715;47,4801547
466772;19,0265182;47,4802546
466777;19,0265182;47,4802546
466781;19,026714891590125;47,480151816358656
482750;19,026713998355465;47,480158883841895
483716;19,026716290590656;47,480176434537235
483740;19,026716290590656;47,480176434537235
484745;19,02671826852564;47,48020119986246
484762;19,02671826852564;47,48020119986246
485743;19,02672309776257;47,48022854643495
485767;19,02672309776257;47,48022854643495
486627;19,0269436;47,4802213
486643;19,0269436;47,4802213
486761;19,026723011141154;47,480261243726375
486777;19,026723011141154;47,480261243726375
487746;19,02672599423041;47,48029628036312
487769;19,02672599423041;47,48029628036312
488754;19,026730209415575;47,48033510054551
488756;19,026730209415575;47,48033510054551
489751;19,026738301426068;47,480381889271946
489773;19,026738301426068;47,480381889271946
490765;19,026752528040923;47,48043690766932
490774;19,026752528040923;47,48043690766932
491762;19,026764444173406;47,48049137306012
491777;19,026764444173406;47,48049137306012
492713;19,026775810476117;47,480543382773796
492741;19,026775810476117;47,480543382773796
493744;19,026781044260158;47,480591331785554
493783;19,026781044260158;47,480591331785554
494739;19,026808997168327;47,48064042987051
494760;19,026808997168327;47,48064042987051
495753;19,026814502592465;47,480682258425
495776;19,026814502592465;47,480682258425
496733;19,026819667022927;47,48072190893496
496754;19,026819667022927;47,48072190893496
497716;19,02682409344564;47,480757528306086
497738;19,02682409344564;47,480757528306086
498764;19,026828632721024;47,48079215526176
498775;19,026828632721024;47,48079215526176
499760;19,02683213602513;47,480820002175655
499782;19,02683213602513;47,480820002175655
500724;19,026835390890987;47,48084465008666
500752;19,026835390890987;47,48084465008666
501738;19,02683798812618;47,48086375188835
501756;19,02683798812618;47,48086375188835
502757;19,026839291209168;47,48087461356799
502779;19,026839291209168;47,48087461356799
506593;19,0269766;47,4807079
506607;19,0269766;47,4807079
506738;19,026839698777803;47,48087773133333
514763;19,026842382885196;47,48089825149868
514776;19,026842382885196;47,48089825149868
515759;19,026845338163746;47,48092393793293
515761;19,026845338163746;47,48092393793293
516743;19,026848567861023;47,48095380480745
516764;19,026848567861023;47,48095380480745
517722;19,02685232853417;47,480989081663516
517748;19,02685232853417;47,480989081663516
518720;19,026856469983596;47,481031406425714
518751;19,026856469983596;47,481031406425714
519717;19,026861012506533;47,48107853957248
519749;19,026861012506533;47,48107853957248
520760;19,026865844062215;47,48113076872863
520768;19,026865844062215;47,48113076872863
521741;19,026869996878094;47,48117710926041
521779;19,026869996878094;47,48117710926041
522725;19,02687286772012;47,48121296356174
522734;19,02687286772012;47,48121296356174
523752;19,026874766730156;47,48124128911847
523778;19,026874766730156;47,48124128911847
524748;19,02687553802538;47,481264233236594
524777;19,02687553802538;47,481264233236594
525735;19,026876297954153;47,48128524960967
525743;19,026876297954153;47,48128524960967
526586;19,0268784;47,4813094
526608;19,0268735;47,4814304
526609;19,0268735;47,4814304
526775;19,026876261419115;47,48130540749948
526795;19,026876261419115;47,48130540749948
527749;19,026876724196253;47,48132749532993
527775;19,026876724196253;47,48132749532993
528762;19,026877051387807;47,481347567590966
528775;19,026877051387807;47,481347567590966
529709;19,026881012597713;47,48136965322581
529736;19,026881012597713;47,48136965322581
530720;19,026896794921832;47,48140727279709
530744;19,026896794921832;47,48140727279709
531720;19,026918241800477;47,48141843307962
531735;19,026918241800477;47,48141843307962
532748;19,026959521521018;47,4814305418654
532768;19,026959521521018;47,4814305418654
533715;19,02700128918728;47,481426602942165
533741;19,02700128918728;47,481426602942165
534762;19,027044666830836;47,48141935084435
534783;19,027044666830836;47,48141935084435
534788;19,0270452;47,4814293
535759;19,027101321306862;47,4814037422572
535781;19,027101321306862;47,4814037422572
535786;19,0271003;47,4814132
536722;19,02716673363722;47,48138545063538
536748;19,02716673363722;47,48138545063538
536768;19,0271628;47,4813977
537755;19,027235144276283;47,48136659693755
537758;19,027235144276283;47,48136659693755
537776;19,0272321;47,481377
538755;19,027302030998356;47,48135044823049
538784;19,027302030998356;47,48135044823049
539766;19,027367495289653;47,48133794643062
539769;19,027367495289653;47,48133794643062
540733;19,027429880083268;47,48132676638761
540740;19,027429880083268;47,48132676638761
541730;19,027486208179635;47,481316760995625
541760;19,027486208179635;47,481316760995625
542762;19,027535390834636;47,48130876678184
542780;19,027535390834636;47,48130876678184
543813;19,027571039288134;47,48130353684027
543822;19,027571039288134;47,48130353684027
544744;19,027607431432607;47,48129799073095
544766;19,027607431432607;47,48129799073095
545740;19,027645977520482;47,48129388933262
545751;19,027645977520482;47,48129388933262
546593;19,0276832;47,4812879
546614;19,0278052;47,4813611
546615;19,0278052;47,4813611
546748;19,027685198288715;47,48129109432186
546752;19,027685198288715;47,48129109432186
547731;19,027726701278926;47,48128860010959
547741;19,027726701278926;47,48128860010959
548710;19,02777619569958;47,481286615278705
548731;19,02777619569958;47,481286615278705
549744;19,027840925230688;47,48128653623677
549768;19,027840925230688;47,48128653623677
549792;19,0278228;47,4812857
550741;19,027848218435974;47,4812955470177
550759;19,027848218435974;47,4812955470177
552755;19,02786195966936;47,48131757776232
552786;19,02786195966936;47,48131757776232
552788;19,0278586;47,4813079
553756;19,02787019953805;47,48132798934204
553779;19,02787019953805;47,48132798934204
554745;19,02788093272005;47,4813361416397
554775;19,02788093272005;47,4813361416397
558721;19,027878610715472;47,48134659054479
558742;19,027878610715472;47,48134659054479
561785;19,027855381738906;47,481338455812
561786;19,027855381738906;47,481338455812
566665;19,0277789;47,4813394
566679;19,0277789;47,4813394
566741;19,027847796253322;47,481339527269384
573720;19,027843053193624;47,48134197976507
